speech 1 thank you so much thats so |nice*1|
have to be unpredictable starting now but they’re |going*1|
to be unpredictable starting now but they’re going |to*1|
be unpredictable starting now but they’re going to |be*1|
unpredictable starting now but they’re going to be |gone*1|
starting now but they’re going to be gone |isis*1|
now but they’re going to be gone isis |will*1|
but they’re going to be gone isis will |be*1|
they’re going to be gone isis will be |gone*1|
going to be gone isis will be gone |if*1|
to be gone isis will be gone if |i’m*1|
be gone isis will be gone if i’m |elected*1|
gone isis will be gone if i’m elected |president*1|
isis will be gone if i’m elected president |and*1|
will be gone if i’m elected president and |they’ll*1|
be gone if i’m elected president and they’ll |be*1|
gone if i’m elected president and they’ll be |gone*1|
if i’m elected president and they’ll be gone |quickly*1|
i’m elected president and they’ll be gone quickly |they*1|
elected president and they’ll be gone quickly they |will*1|
president and they’ll be gone quickly they will |be*1|
and they’ll be gone quickly they will be |gone*1|
they’ll be gone quickly they will be gone |very*1|
be gone quickly they will be gone very |very*1|
gone quickly they will be gone very very |quickly*1|
quickly they will be gone very very quickly |secondly*1|
they will be gone very very quickly secondly |we*1|
will be gone very very quickly secondly we |have*1|
be gone very very quickly secondly we have |to*1|
gone very very quickly secondly we have to |rebuild*1|
very very quickly secondly we have to rebuild |our*1|
very quickly secondly we have to rebuild our |military*1|
quickly secondly we have to rebuild our military |and*1|
secondly we have to rebuild our military and |our*1|
we have to rebuild our military and our |economy*1|
have to rebuild our military and our economy |the*1|
to rebuild our military and our economy the |russians*1|
rebuild our military and our economy the russians |and*1|
our military and our economy the russians and |chinese*1|
military and our economy the russians and chinese |have*1|
and our economy the russians and chinese have |rapidly*1|
our economy the russians and chinese have rapidly |expanded*1|
economy the russians and chinese have rapidly expanded |their*1|
the russians and chinese have rapidly expanded their |military*1|
russians and chinese have rapidly expanded their military |capability*1|
and chinese have rapidly expanded their military capability |but*1|
chinese have rapidly expanded their military capability but |look*1|
have rapidly expanded their military capability but look |at*1|
rapidly expanded their military capability but look at |what’s*1|
expanded their military capability but look at what’s |happened*1|
their military capability but look at what’s happened |to*1|
military capability but look at what’s happened to |us*1|
capability but look at what’s happened to us |our*1|
but look at what’s happened to us our |nuclear*1|
look at what’s happened to us our nuclear |weapons*1|
at what’s happened to us our nuclear weapons |arsenal*1|
what’s happened to us our nuclear weapons arsenal |our*1|
happened to us our nuclear weapons arsenal our |ultimate*1|
to us our nuclear weapons arsenal our ultimate |deterrent*1|
us our nuclear weapons arsenal our ultimate deterrent |has*1|
our nuclear weapons arsenal our ultimate deterrent has |been*1|
nuclear weapons arsenal our ultimate deterrent has been |allowed*1|
weapons arsenal our ultimate deterrent has been allowed |to*1|
arsenal our ultimate deterrent has been allowed to |atrophy*1|
our ultimate deterrent has been allowed to atrophy |and*1|
ultimate deterrent has been allowed to atrophy and |is*1|
deterrent has been allowed to atrophy and is |desperately*1|
has been allowed to atrophy and is desperately |in*1|
been allowed to atrophy and is desperately in |need*1|
allowed to atrophy and is desperately in need |of*1|
to atrophy and is desperately in need of |modernization*1|
atrophy and is desperately in need of modernization |and*1|
and is desperately in need of modernization and |renewal*1|
is desperately in need of modernization and renewal |and*1|
desperately in need of modernization and renewal and |it*1|
in need of modernization and renewal and it |has*1|
need of modernization and renewal and it has |to*1|
of modernization and renewal and it has to |happen*1|
modernization and renewal and it has to happen |immediately*1|
and renewal and it has to happen immediately |our*1|
renewal and it has to happen immediately our |active*1|
and it has to happen immediately our active |duty*1|
it has to happen immediately our active duty |armed*1|
has to happen immediately our active duty armed |forces*1|
to happen immediately our active duty armed forces |have*1|
happen immediately our active duty armed forces have |shrunk*1|
immediately our active duty armed forces have shrunk |from*1|
our active duty armed forces have shrunk from |2*1|
active duty armed forces have shrunk from 2 |million*1|
duty armed forces have shrunk from 2 million |in*1|
armed forces have shrunk from 2 million in |1991*1|
forces have shrunk from 2 million in 1991 |to*1|
have shrunk from 2 million in 1991 to |about*1|
shrunk from 2 million in 1991 to about |13*1|
from 2 million in 1991 to about 13 |million*1|
2 million in 1991 to about 13 million |today*1|
million in 1991 to about 13 million today |the*1|
in 1991 to about 13 million today the |navy*1|
1991 to about 13 million today the navy |has*1|
to about 13 million today the navy has |shrunk*1|
about 13 million today the navy has shrunk |from*1|
13 million today the navy has shrunk from |over*1|
million today the navy has shrunk from over |500*1|
today the navy has shrunk from over 500 |ships*1|
the navy has shrunk from over 500 ships |to*1|
navy has shrunk from over 500 ships to |272*1|
has shrunk from over 500 ships to 272 |ships*1|
shrunk from over 500 ships to 272 ships |during*1|
from over 500 ships to 272 ships during |this*1|
over 500 ships to 272 ships during this |same*1|
500 ships to 272 ships during this same |period*1|
ships to 272 ships during this same period |of*1|
to 272 ships during this same period of |time*1|
272 ships during this same period of time |the*1|
ships during this same period of time the |air*1|
during this same period of time the air |force*1|
this same period of time the air force |is*1|
same period of time the air force is |about*1|
period of time the air force is about |onethird*1|
of time the air force is about onethird |smaller*1|
time the air force is about onethird smaller |than*1|
the air force is about onethird smaller than |1991*1|
air force is about onethird smaller than 1991 |pilots*1|
force is about onethird smaller than 1991 pilots |flying*1|
is about onethird smaller than 1991 pilots flying |b52s*1|
about onethird smaller than 1991 pilots flying b52s |in*1|
onethird smaller than 1991 pilots flying b52s in |combat*1|
smaller than 1991 pilots flying b52s in combat |missions*1|
than 1991 pilots flying b52s in combat missions |today*1|
1991 pilots flying b52s in combat missions today |these*1|
pilots flying b52s in combat missions today these |planes*1|
flying b52s in combat missions today these planes |are*1|
b52s in combat missions today these planes are |older*1|
in combat missions today these planes are older |than*1|
combat missions today these planes are older than |virtually*1|
missions today these planes are older than virtually |everybody*1|
today these planes are older than virtually everybody |in*1|
these planes are older than virtually everybody in |this*1|
planes are older than virtually everybody in this |room*1|
are older than virtually everybody in this room |and*1|
older than virtually everybody in this room and |what*1|
than virtually everybody in this room and what |are*1|
virtually everybody in this room and what are |we*1|
everybody in this room and what are we |doing*1|
in this room and what are we doing |about*1|
this room and what are we doing about |this*1|
room and what are we doing about this |president*1|
and what are we doing about this president |obama*1|
what are we doing about this president obama |has*1|
are we doing about this president obama has |proposed*1|
we doing about this president obama has proposed |a*1|
doing about this president obama has proposed a |2017*1|
about this president obama has proposed a 2017 |defense*1|
this president obama has proposed a 2017 defense |budget*1|
president obama has proposed a 2017 defense budget |that*1|
obama has proposed a 2017 defense budget that |in*1|
has proposed a 2017 defense budget that in |real*1|
proposed a 2017 defense budget that in real |dollars*1|
a 2017 defense budget that in real dollars |cuts*1|
2017 defense budget that in real dollars cuts |nearly*1|
defense budget that in real dollars cuts nearly |25*1|
budget that in real dollars cuts nearly 25 |percent*1|
that in real dollars cuts nearly 25 percent |from*1|
in real dollars cuts nearly 25 percent from |what*1|
real dollars cuts nearly 25 percent from what |we*1|
dollars cuts nearly 25 percent from what we |were*1|
cuts nearly 25 percent from what we were |spending*1|
nearly 25 percent from what we were spending |in*1|
25 percent from what we were spending in |2011*1|
percent from what we were spending in 2011 |our*1|
from what we were spending in 2011 our |military*1|
what we were spending in 2011 our military |is*1|
we were spending in 2011 our military is |depleted*1|
were spending in 2011 our military is depleted |and*1|
spending in 2011 our military is depleted and |we’re*1|
in 2011 our military is depleted and we’re |asking*1|
2011 our military is depleted and we’re asking |our*1|
our military is depleted and we’re asking our |generals*1|
military is depleted and we’re asking our generals |and*1|
is depleted and we’re asking our generals and |military*1|
depleted and we’re asking our generals and military |leaders*1|
and we’re asking our generals and military leaders |to*1|
we’re asking our generals and military leaders to |worry*1|
asking our generals and military leaders to worry |about*1|
our generals and military leaders to worry about |global*1|
generals and military leaders to worry about global |warming*1|
and military leaders to worry about global warming |we*1|
military leaders to worry about global warming we |will*1|
leaders to worry about global warming we will |spend*1|
to worry about global warming we will spend |what*1|
worry about global warming we will spend what |we*1|
about global warming we will spend what we |need*1|
global warming we will spend what we need |to*1|
warming we will spend what we need to |rebuild*1|
we will spend what we need to rebuild |our*1|
will spend what we need to rebuild our |military*1|
spend what we need to rebuild our military |it*1|
what we need to rebuild our military it |is*1|
we need to rebuild our military it is |the*1|
need to rebuild our military it is the |cheapest*1|
to rebuild our military it is the cheapest |single*1|
rebuild our military it is the cheapest single |investment*1|
our military it is the cheapest single investment |we*1|
military it is the cheapest single investment we |can*1|
it is the cheapest single investment we can |make*1|
is the cheapest single investment we can make |we*1|
the cheapest single investment we can make we |will*1|
cheapest single investment we can make we will |develop*1|
single investment we can make we will develop |build*1|
investment we can make we will develop build |and*1|
we can make we will develop build and |purchase*1|
can make we will develop build and purchase |the*1|
make we will develop build and purchase the |best*1|
we will develop build and purchase the best |equipment*1|
will develop build and purchase the best equipment |known*1|
develop build and purchase the best equipment known |to*1|
build and purchase the best equipment known to |mankind*1|
and purchase the best equipment known to mankind |our*1|
purchase the best equipment known to mankind our |military*1|
the best equipment known to mankind our military |dominance*1|
best equipment known to mankind our military dominance |must*1|
equipment known to mankind our military dominance must |be*1|
known to mankind our military dominance must be |unquestioned*1|
to mankind our military dominance must be unquestioned |and*1|
mankind our military dominance must be unquestioned and |i*1|
our military dominance must be unquestioned and i |mean*1|
military dominance must be unquestioned and i mean |unquestioned*1|
dominance must be unquestioned and i mean unquestioned |by*1|
must be unquestioned and i mean unquestioned by |anybody*1|
be unquestioned and i mean unquestioned by anybody |and*1|
unquestioned and i mean unquestioned by anybody and |everybody*1|
and i mean unquestioned by anybody and everybody |but*1|
i mean unquestioned by anybody and everybody but |we*1|
mean unquestioned by anybody and everybody but we |will*1|
unquestioned by anybody and everybody but we will |look*1|
by anybody and everybody but we will look |for*1|
anybody and everybody but we will look for |savings*1|
and everybody but we will look for savings |and*1|
everybody but we will look for savings and |spend*1|
but we will look for savings and spend |our*1|
we will look for savings and spend our |money*1|
will look for savings and spend our money |wisely*1|
look for savings and spend our money wisely |in*1|
for savings and spend our money wisely in |this*1|
savings and spend our money wisely in this |time*1|
and spend our money wisely in this time |of*1|
spend our money wisely in this time of |mounting*1|
our money wisely in this time of mounting |debt*1|
money wisely in this time of mounting debt |right*1|
wisely in this time of mounting debt right |now*1|
in this time of mounting debt right now |we*1|
this time of mounting debt right now we |have*1|
time of mounting debt right now we have |so*1|
of mounting debt right now we have so |much*1|
mounting debt right now we have so much |debt*1|
debt right now we have so much debt |that*1|
right now we have so much debt that |nobody*1|
now we have so much debt that nobody |even*1|
we have so much debt that nobody even |knows*1|
have so much debt that nobody even knows |how*1|
so much debt that nobody even knows how |to*1|
much debt that nobody even knows how to |address*1|
debt that nobody even knows how to address |the*1|
that nobody even knows how to address the |problem*1|
nobody even knows how to address the problem |but*1|
even knows how to address the problem but |i*1|
knows how to address the problem but i |do*1|
how to address the problem but i do |no*1|
to address the problem but i do no |one*1|
address the problem but i do no one |dollar*1|
the problem but i do no one dollar |can*1|
problem but i do no one dollar can |be*1|
but i do no one dollar can be |wasted*1|
i do no one dollar can be wasted |not*1|
do no one dollar can be wasted not |one*1|
no one dollar can be wasted not one |single*1|
one dollar can be wasted not one single |dollar*1|
dollar can be wasted not one single dollar |can*1|
can be wasted not one single dollar can |we*1|
be wasted not one single dollar can we |waste*1|
wasted not one single dollar can we waste |we’re*1|
not one single dollar can we waste we’re |also*1|
one single dollar can we waste we’re also |going*1|
single dollar can we waste we’re also going |to*1|
dollar can we waste we’re also going to |have*1|
can we waste we’re also going to have |to*1|
we waste we’re also going to have to |change*1|
waste we’re also going to have to change |our*1|
we’re also going to have to change our |trade*1|
also going to have to change our trade |immigration*1|
going to have to change our trade immigration |and*1|
to have to change our trade immigration and |economic*1|
have to change our trade immigration and economic |policies*1|
to change our trade immigration and economic policies |to*1|
change our trade immigration and economic policies to |make*1|
our trade immigration and economic policies to make |our*1|
trade immigration and economic policies to make our |economy*1|
immigration and economic policies to make our economy |strong*1|
and economic policies to make our economy strong |again*1|
economic policies to make our economy strong again |and*1|
policies to make our economy strong again and |to*1|
to make our economy strong again and to |put*1|
make our economy strong again and to put |americans*1|
our economy strong again and to put americans |first*1|
economy strong again and to put americans first |again*1|
strong again and to put americans first again |this*1|
again and to put americans first again this |will*1|
and to put americans first again this will |ensure*1|
to put americans first again this will ensure |that*1|
put americans first again this will ensure that |our*1|
americans first again this will ensure that our |own*1|
first again this will ensure that our own |workers*1|
again this will ensure that our own workers |right*1|
this will ensure that our own workers right |here*1|
will ensure that our own workers right here |in*1|
ensure that our own workers right here in |america*1|
that our own workers right here in america |get*1|
our own workers right here in america get |the*1|
own workers right here in america get the |jobs*1|
workers right here in america get the jobs |and*1|
right here in america get the jobs and |higher*1|
here in america get the jobs and higher |pay*1|
in america get the jobs and higher pay |that*1|
america get the jobs and higher pay that |will*1|
get the jobs and higher pay that will |grow*1|
the jobs and higher pay that will grow |our*1|
jobs and higher pay that will grow our |tax*1|
and higher pay that will grow our tax |revenues*1|
higher pay that will grow our tax revenues |increase*1|
pay that will grow our tax revenues increase |our*1|
that will grow our tax revenues increase our |economic*1|
will grow our tax revenues increase our economic |might*1|
grow our tax revenues increase our economic might |as*1|
our tax revenues increase our economic might as |a*1|
tax revenues increase our economic might as a |nation*1|
revenues increase our economic might as a nation |make*1|
increase our economic might as a nation make |us*1|
our economic might as a nation make us |strong*1|
economic might as a nation make us strong |financially*1|
might as a nation make us strong financially |again*1|
as a nation make us strong financially again |so*1|
a nation make us strong financially again so |so*1|
nation make us strong financially again so so |important*1|
make us strong financially again so so important |we*1|
us strong financially again so so important we |need*1|
strong financially again so so important we need |to*1|
financially again so so important we need to |think*1|
again so so important we need to think |smart*1|
so so important we need to think smart |about*1|
so important we need to think smart about |areas*1|
important we need to think smart about areas |where*1|
we need to think smart about areas where |our*1|
need to think smart about areas where our |technological*1|
to think smart about areas where our technological |superiority*1|
think smart about areas where our technological superiority |and*1|
smart about areas where our technological superiority and |nobody*1|
about areas where our technological superiority and nobody |comes*1|
areas where our technological superiority and nobody comes |close*1|
where our technological superiority and nobody comes close |gives*1|
our technological superiority and nobody comes close gives |us*1|
technological superiority and nobody comes close gives us |an*1|
superiority and nobody comes close gives us an |edge*1|
and nobody comes close gives us an edge |this*1|
nobody comes close gives us an edge this |includes*1|
comes close gives us an edge this includes |3d*1|
close gives us an edge this includes 3d |printing*1|
gives us an edge this includes 3d printing |artificial*1|
us an edge this includes 3d printing artificial |intelligence*1|
an edge this includes 3d printing artificial intelligence |and*1|
edge this includes 3d printing artificial intelligence and |cyber*1|
this includes 3d printing artificial intelligence and cyber |warfare*1|
includes 3d printing artificial intelligence and cyber warfare |a*1|
3d printing artificial intelligence and cyber warfare a |great*1|
printing artificial intelligence and cyber warfare a great |country*1|
artificial intelligence and cyber warfare a great country |also*1|
intelligence and cyber warfare a great country also |takes*1|
and cyber warfare a great country also takes |care*1|
cyber warfare a great country also takes care |of*1|
warfare a great country also takes care of |its*1|
a great country also takes care of its |warriors*1|
great country also takes care of its warriors |our*1|
country also takes care of its warriors our |commitment*1|
also takes care of its warriors our commitment |to*1|
takes care of its warriors our commitment to |them*1|
care of its warriors our commitment to them |is*1|
of its warriors our commitment to them is |absolute*1|
its warriors our commitment to them is absolute |and*1|
warriors our commitment to them is absolute and |i*1|
our commitment to them is absolute and i |mean*1|
commitment to them is absolute and i mean |absolute*1|
to them is absolute and i mean absolute |a*1|
them is absolute and i mean absolute a |trump*1|
is absolute and i mean absolute a trump |administration*1|
absolute and i mean absolute a trump administration |will*1|
and i mean absolute a trump administration will |give*1|
i mean absolute a trump administration will give |our*1|
mean absolute a trump administration will give our |servicemen*1|
absolute a trump administration will give our servicemen |and*1|
a trump administration will give our servicemen and |women*1|
trump administration will give our servicemen and women |the*1|
administration will give our servicemen and women the |best*1|
will give our servicemen and women the best |equipment*1|
give our servicemen and women the best equipment |and*1|
our servicemen and women the best equipment and |support*1|
servicemen and women the best equipment and support |in*1|
and women the best equipment and support in |the*1|
women the best equipment and support in the |world*1|
the best equipment and support in the world |when*1|
best equipment and support in the world when |they*1|
equipment and support in the world when they |serve*1|
and support in the world when they serve |and*1|
support in the world when they serve and |where*1|
in the world when they serve and where |they*1|
the world when they serve and where they |serve*1|
world when they serve and where they serve |and*1|
when they serve and where they serve and |the*1|
they serve and where they serve and the |best*1|
serve and where they serve and the best |care*1|
and where they serve and the best care |in*1|
where they serve and the best care in |the*1|
they serve and the best care in the |world*1|
serve and the best care in the world |when*1|
and the best care in the world when |they*1|
the best care in the world when they |return*1|
best care in the world when they return |as*1|
care in the world when they return as |veterans*1|
in the world when they return as veterans |and*1|
the world when they return as veterans and |they*1|
world when they return as veterans and they |come*1|
when they return as veterans and they come |back*1|
they return as veterans and they come back |home*1|
return as veterans and they come back home |to*1|
as veterans and they come back home to |civilian*1|
veterans and they come back home to civilian |life*1|
and they come back home to civilian life |our*1|
they come back home to civilian life our |veterans*1|
come back home to civilian life our veterans |our*1|
back home to civilian life our veterans our |veterans*1|
home to civilian life our veterans our veterans |have*1|
to civilian life our veterans our veterans have |not*1|
civilian life our veterans our veterans have not |been*1|
life our veterans our veterans have not been |treated*1|
our veterans our veterans have not been treated |fairly*1|
veterans our veterans have not been treated fairly |or*1|
our veterans have not been treated fairly or |justly*1|
veterans have not been treated fairly or justly |these*1|
have not been treated fairly or justly these |are*1|
not been treated fairly or justly these are |our*1|
been treated fairly or justly these are our |great*1|
treated fairly or justly these are our great |people*1|
fairly or justly these are our great people |and*1|
or justly these are our great people and |we*1|
justly these are our great people and we |must*1|
these are our great people and we must |treat*1|
are our great people and we must treat |them*1|
our great people and we must treat them |fairly*1|
great people and we must treat them fairly |we*1|
people and we must treat them fairly we |must*1|
and we must treat them fairly we must |even*1|
we must treat them fairly we must even |treat*1|
must treat them fairly we must even treat |them*1|
treat them fairly we must even treat them |really*1|
them fairly we must even treat them really |really*1|
fairly we must even treat them really really |well*1|
we must even treat them really really well |and*1|
must even treat them really really well and |that*1|
even treat them really really well and that |will*1|
treat them really really well and that will |happen*1|
them really really well and that will happen |under*1|
really really well and that will happen under |the*1|
really well and that will happen under the |trump*1|
well and that will happen under the trump |administration*1|
and that will happen under the trump administration |finally*1|
that will happen under the trump administration finally |we*1|
will happen under the trump administration finally we |must*1|
happen under the trump administration finally we must |develop*1|
under the trump administration finally we must develop |a*1|
the trump administration finally we must develop a |foreign*1|
trump administration finally we must develop a foreign |policy*1|
administration finally we must develop a foreign policy |based*1|
finally we must develop a foreign policy based |on*1|
we must develop a foreign policy based on |american*1|
must develop a foreign policy based on american |interests*1|
develop a foreign policy based on american interests |businesses*1|
a foreign policy based on american interests businesses |do*1|
foreign policy based on american interests businesses do |not*1|
policy based on american interests businesses do not |succeed*1|
based on american interests businesses do not succeed |when*1|
on american interests businesses do not succeed when |they*1|
american interests businesses do not succeed when they |lose*1|
interests businesses do not succeed when they lose |sight*1|
businesses do not succeed when they lose sight |of*1|
do not succeed when they lose sight of |their*1|
not succeed when they lose sight of their |core*1|
succeed when they lose sight of their core |interests*1|
when they lose sight of their core interests |and*1|
they lose sight of their core interests and |neither*1|
lose sight of their core interests and neither |do*1|
sight of their core interests and neither do |countries*1|
of their core interests and neither do countries |look*1|
their core interests and neither do countries look |at*1|
core interests and neither do countries look at |what*1|
interests and neither do countries look at what |happened*1|
and neither do countries look at what happened |in*1|
neither do countries look at what happened in |the*1|
do countries look at what happened in the |1990s*1|
countries look at what happened in the 1990s |our*1|
look at what happened in the 1990s our |embassies*1|
at what happened in the 1990s our embassies |in*1|
what happened in the 1990s our embassies in |kenya*1|
happened in the 1990s our embassies in kenya |and*1|
in the 1990s our embassies in kenya and |tanzania*1|
the 1990s our embassies in kenya and tanzania |—*1|
1990s our embassies in kenya and tanzania — |and*1|
our embassies in kenya and tanzania — and |this*1|
embassies in kenya and tanzania — and this |was*1|
in kenya and tanzania — and this was |a*1|
kenya and tanzania — and this was a |horrible*1|
and tanzania — and this was a horrible |time*1|
tanzania — and this was a horrible time |for*1|
— and this was a horrible time for |us*1|
and this was a horrible time for us |—*1|
this was a horrible time for us — |were*1|
was a horrible time for us — were |attacked*1|
a horrible time for us — were attacked |and*1|
horrible time for us — were attacked and |17*1|
time for us — were attacked and 17 |brave*1|
for us — were attacked and 17 brave |sailors*1|
us — were attacked and 17 brave sailors |were*1|
— were attacked and 17 brave sailors were |killed*1|
were attacked and 17 brave sailors were killed |on*1|
attacked and 17 brave sailors were killed on |the*1|
and 17 brave sailors were killed on the |uss*1|
17 brave sailors were killed on the uss |cole*1|
brave sailors were killed on the uss cole |and*1|
sailors were killed on the uss cole and |what*1|
were killed on the uss cole and what |did*1|
killed on the uss cole and what did |we*1|
on the uss cole and what did we |do*1|
the uss cole and what did we do |it*1|
uss cole and what did we do it |seemed*1|
cole and what did we do it seemed |we*1|
and what did we do it seemed we |put*1|
what did we do it seemed we put |more*1|
did we do it seemed we put more |effort*1|
we do it seemed we put more effort |into*1|
do it seemed we put more effort into |adding*1|
it seemed we put more effort into adding |china*1|
seemed we put more effort into adding china |into*1|
we put more effort into adding china into |the*1|
put more effort into adding china into the |world*1|
more effort into adding china into the world |trade*1|
effort into adding china into the world trade |organization*1|
into adding china into the world trade organization |which*1|
adding china into the world trade organization which |has*1|
china into the world trade organization which has |been*1|
into the world trade organization which has been |a*1|
the world trade organization which has been a |total*1|
world trade organization which has been a total |disaster*1|
trade organization which has been a total disaster |for*1|
organization which has been a total disaster for |the*1|
which has been a total disaster for the |united*1|
has been a total disaster for the united |states*2|
been a total disaster for the united states |and*1|frankly*1|
a total disaster for the united states frankly |we*1|
total disaster for the united states frankly we |spent*1|
disaster for the united states frankly we spent |more*1|
for the united states frankly we spent more |time*1|
the united states frankly we spent more time |on*1|
united states frankly we spent more time on |that*1|
states frankly we spent more time on that |than*1|
frankly we spent more time on that than |we*1|
we spent more time on that than we |did*1|
spent more time on that than we did |in*1|
more time on that than we did in |stopping*1|
time on that than we did in stopping |al*1|
on that than we did in stopping al |qaeda*1|
that than we did in stopping al qaeda |we*1|
than we did in stopping al qaeda we |even*1|
we did in stopping al qaeda we even |had*1|
did in stopping al qaeda we even had |an*1|
in stopping al qaeda we even had an |opportunity*1|
stopping al qaeda we even had an opportunity |to*1|
al qaeda we even had an opportunity to |take*1|
qaeda we even had an opportunity to take |out*1|
we even had an opportunity to take out |osama*1|
even had an opportunity to take out osama |bin*1|
had an opportunity to take out osama bin |laden*1|
an opportunity to take out osama bin laden |and*1|
opportunity to take out osama bin laden and |we*1|
to take out osama bin laden and we |didn’t*1|
take out osama bin laden and we didn’t |do*1|
out osama bin laden and we didn’t do |it*1|
osama bin laden and we didn’t do it |and*1|
bin laden and we didn’t do it and |then*1|
laden and we didn’t do it and then |we*1|
and we didn’t do it and then we |got*1|
we didn’t do it and then we got |hit*1|
didn’t do it and then we got hit |at*1|
do it and then we got hit at |the*1|
it and then we got hit at the |world*1|
and then we got hit at the world |trade*1|
then we got hit at the world trade |center*1|
we got hit at the world trade center |and*1|
got hit at the world trade center and |the*1|
hit at the world trade center and the |pentagon*1|
at the world trade center and the pentagon |again*1|
the world trade center and the pentagon again |the*1|
world trade center and the pentagon again the |worst*1|
trade center and the pentagon again the worst |attack*1|
center and the pentagon again the worst attack |on*1|
and the pentagon again the worst attack on |our*1|
the pentagon again the worst attack on our |country*1|
pentagon again the worst attack on our country |in*1|
again the worst attack on our country in |its*1|
the worst attack on our country in its |history*1|
worst attack on our country in its history |our*1|
attack on our country in its history our |foreign*1|
on our country in its history our foreign |policy*1|
our country in its history our foreign policy |goals*1|
country in its history our foreign policy goals |must*1|
in its history our foreign policy goals must |be*1|
its history our foreign policy goals must be |based*1|
history our foreign policy goals must be based |on*1|
our foreign policy goals must be based on |america’s*1|
foreign policy goals must be based on america’s |core*1|
policy goals must be based on america’s core |national*1|
goals must be based on america’s core national |security*1|
must be based on america’s core national security |interests*1|
be based on america’s core national security interests |and*1|
based on america’s core national security interests and |the*1|
on america’s core national security interests and the |following*1|
america’s core national security interests and the following |will*1|
core national security interests and the following will |be*1|
national security interests and the following will be |my*1|
security interests and the following will be my |priorities*1|
interests and the following will be my priorities |in*1|
and the following will be my priorities in |the*1|
the following will be my priorities in the |middle*1|
following will be my priorities in the middle |east*1|
will be my priorities in the middle east |our*1|
be my priorities in the middle east our |goals*1|
my priorities in the middle east our goals |must*1|
priorities in the middle east our goals must |be*1|
in the middle east our goals must be |and*1|
the middle east our goals must be and |i*1|
middle east our goals must be and i |mean*1|
east our goals must be and i mean |must*1|
our goals must be and i mean must |be*1|
goals must be and i mean must be |to*1|
must be and i mean must be to |defeat*1|
be and i mean must be to defeat |terrorists*1|
and i mean must be to defeat terrorists |and*1|
i mean must be to defeat terrorists and |promote*1|
mean must be to defeat terrorists and promote |regional*1|
must be to defeat terrorists and promote regional |stability*1|
be to defeat terrorists and promote regional stability |not*1|
to defeat terrorists and promote regional stability not |radical*1|
defeat terrorists and promote regional stability not radical |change*1|
terrorists and promote regional stability not radical change |we*1|
and promote regional stability not radical change we |need*1|
promote regional stability not radical change we need |to*1|
regional stability not radical change we need to |be*1|
stability not radical change we need to be |clearsighted*1|
not radical change we need to be clearsighted |about*1|
radical change we need to be clearsighted about |the*1|
change we need to be clearsighted about the |groups*1|
we need to be clearsighted about the groups |that*1|
need to be clearsighted about the groups that |will*1|
to be clearsighted about the groups that will |never*1|
be clearsighted about the groups that will never |be*1|
clearsighted about the groups that will never be |anything*1|
about the groups that will never be anything |other*1|
the groups that will never be anything other |than*1|
groups that will never be anything other than |enemies*1|
that will never be anything other than enemies |and*1|
will never be anything other than enemies and |believe*1|
never be anything other than enemies and believe |me*1|
be anything other than enemies and believe me |we*1|
anything other than enemies and believe me we |have*1|
other than enemies and believe me we have |groups*1|
than enemies and believe me we have groups |that*1|
enemies and believe me we have groups that |no*1|
and believe me we have groups that no |matter*1|
believe me we have groups that no matter |what*1|
me we have groups that no matter what |you*1|
we have groups that no matter what you |do*1|
have groups that no matter what you do |they*1|
groups that no matter what you do they |will*1|
that no matter what you do they will |be*1|
no matter what you do they will be |the*1|
matter what you do they will be the |enemy*1|
what you do they will be the enemy |we*1|
you do they will be the enemy we |have*1|
do they will be the enemy we have |to*1|
they will be the enemy we have to |be*1|
will be the enemy we have to be |smart*1|
be the enemy we have to be smart |enough*1|
the enemy we have to be smart enough |to*1|
enemy we have to be smart enough to |recognize*1|
we have to be smart enough to recognize |who*1|
have to be smart enough to recognize who |those*1|
to be smart enough to recognize who those |groups*1|
be smart enough to recognize who those groups |are*1|
smart enough to recognize who those groups are |who*1|
enough to recognize who those groups are who |those*1|
to recognize who those groups are who those |people*1|
recognize who those groups are who those people |are*1|
who those groups are who those people are |and*1|
those groups are who those people are and |not*1|
groups are who those people are and not |help*1|
are who those people are and not help |them*1|
who those people are and not help them |and*1|
those people are and not help them and |we*1|
people are and not help them and we |must*1|
are and not help them and we must |only*1|
and not help them and we must only |be*1|
not help them and we must only be |generous*1|
help them and we must only be generous |to*1|
them and we must only be generous to |those*1|
and we must only be generous to those |that*1|
we must only be generous to those that |prove*1|
must only be generous to those that prove |they*1|
only be generous to those that prove they |are*1|
be generous to those that prove they are |indeed*1|
generous to those that prove they are indeed |our*1|
to those that prove they are indeed our |friends*1|
those that prove they are indeed our friends |we*1|
that prove they are indeed our friends we |desire*1|
prove they are indeed our friends we desire |to*1|
they are indeed our friends we desire to |live*1|
are indeed our friends we desire to live |peacefully*1|
indeed our friends we desire to live peacefully |and*1|
our friends we desire to live peacefully and |in*1|
friends we desire to live peacefully and in |friendship*1|
we desire to live peacefully and in friendship |with*1|
desire to live peacefully and in friendship with |russia*1|
to live peacefully and in friendship with russia |and*1|
live peacefully and in friendship with russia and |china*1|
peacefully and in friendship with russia and china |we*1|
and in friendship with russia and china we |have*1|
in friendship with russia and china we have |serious*1|
friendship with russia and china we have serious |differences*1|
with russia and china we have serious differences |with*1|
russia and china we have serious differences with |these*1|
and china we have serious differences with these |two*1|
